time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0011289468645294166,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.0008845684622577361,0.20943951023931953,0.0014676309238882417,0.0,False,,True
0.2,NOMINAL,0.0007590826123725358,0.20943951023931953,0.001149939000935057,0.0,False,,True
0.3,NOMINAL,0.0017221389263273267,0.20943951023931953,-0.0009868073960842966,0.0,False,,True
0.4,NOMINAL,0.002079640514138192,0.20943951023931953,-0.0022387806042255248,0.0,False,,True
0.5,NOMINAL,0.0025205238475034804,0.20943951023931953,-0.0027035326683796496,0.0,False,,True
0.6,NOMINAL,0.0025982917417168593,0.20943951023931953,-0.0032766810017545245,0.0,False,,True
0.7,NOMINAL,0.0024911483822291783,0.20943951023931953,-0.003377779264231917,0.0,False,,True
0.8,NOMINAL,0.0010258027710518679,0.20943951023931953,-0.0032384928968979317,0.0,False,,True
0.9,NOMINAL,0.0007481439379237995,0.20943951023931953,-0.0013335436023674283,0.0,False,,True
1.0,NOMINAL,4.126700158055903e-05,0.20943951023931953,-0.0009725871193009395,0.0,False,,True
1.1,NOMINAL,0.0012268177078732525,0.20943951023931953,-5.364710205472674e-05,0.0,False,,True
1.2,NOMINAL,-0.0005266624762851784,0.20943951023931953,-0.0015948630202352282,0.0,False,,True
1.3,NOMINAL,-0.0005349665335277216,0.20943951023931953,0.000684661219170732,0.0,False,,True
1.4,NOMINAL,-0.0025773845794570187,0.20943951023931953,0.000695456493586038,0.0,False,,True
1.5,NOMINAL,-0.004345693838562436,0.20943951023931953,0.0033505999532941243,0.0,False,,True
1.6,NOMINAL,-0.004294478455728221,0.20943951023931953,0.005649401990131167,0.0,False,,True
1.7,NOMINAL,-0.004987449161046677,0.20943951023931953,0.005582821992446687,0.0,False,,True
1.8,NOMINAL,-0.005064862972796757,0.20943951023931953,0.006483683909360681,0.0,False,,True
1.9,NOMINAL,-0.006880850677486284,0.20943951023931953,0.006584321864635785,0.0,False,,True
2.0,NOMINAL,-0.006421197915981612,0.20943951023931953,0.00894510588073217,0.0,False,,True
