time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0015312109023696272,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.002513500988054726,0.20943951023931953,0.0019905741730805154,0.0,False,,True
0.2,NOMINAL,-0.0008174737238037034,0.20943951023931953,0.0032675512844711437,0.0,False,,True
0.3,NOMINAL,-0.0016585015827262953,0.20943951023931953,0.0010627158409448143,0.0,False,,True
0.4,NOMINAL,-0.0008187537554397476,0.20943951023931953,0.002156052057544184,0.0,False,,True
0.5,NOMINAL,-0.0019520413908335381,0.20943951023931953,0.0010643798820716718,0.0,False,,True
0.6,NOMINAL,-0.0015791510035414896,0.20943951023931953,0.0025376538080835996,0.0,False,,True
0.7,NOMINAL,-0.0004942755623454193,0.20943951023931953,0.0020528963046039365,0.0,False,,True
0.8,NOMINAL,-0.0016211764955490965,0.20943951023931953,0.0006425582310490451,0.0,False,,True
0.9,NOMINAL,-0.0021316930475649824,0.20943951023931953,0.002107529444213826,0.0,False,,True
1.0,NOMINAL,-0.0028398528238085283,0.20943951023931953,0.0027712009618344772,0.0,False,,True
1.1,NOMINAL,-0.004518830367461529,0.20943951023931953,0.0036918086709510868,0.0,False,,True
1.2,NOMINAL,-0.005563758419191151,0.20943951023931953,0.005874479477699987,0.0,False,,True
1.3,NOMINAL,-0.006309244275538119,0.20943951023931953,0.007232885944948496,0.0,False,,True
1.4,NOMINAL,-0.005989451276862888,0.20943951023931953,0.008202017558199555,0.0,False,,True
1.5,NOMINAL,-0.007416747528318111,0.20943951023931953,0.007786286659921755,0.0,False,,True
1.6,NOMINAL,-0.00850707561572291,0.20943951023931953,0.009641771786813545,0.0,False,,True
1.7,NOMINAL,-0.010750386396137969,0.20943951023931953,0.011059198300439783,0.0,False,,True
1.8,NOMINAL,-0.011881847780904958,0.20943951023931953,0.01397550231497936,0.0,False,,True
1.9,NOMINAL,-0.013719050833155768,0.20943951023931953,0.015446402115176446,0.0,False,,True
2.0,NOMINAL,-0.014975737752796665,0.20943951023931953,0.0178347660831025,0.0,False,,True
2.1,NOMINAL,-0.015049525526446192,0.20943951023931953,0.019468459078635664,0.0,False,,True
2.2,NOMINAL,-0.017491364344333758,0.20943951023931953,0.01956438318438005,0.0,False,,True
2.3,NOMINAL,-0.020935217089932935,0.20943951023931953,0.022738773647633888,0.0,False,,True
2.4,NOMINAL,-0.022457280392809233,0.20943951023931953,0.027215782216912815,0.0,False,,True
2.5,NOMINAL,-0.02545749062997986,0.20943951023931953,0.029194464510652003,0.0,False,,True
2.6,NOMINAL,-0.028517853649910257,0.20943951023931953,0.03309473781897382,0.0,False,,True
2.7,NOMINAL,-0.03255500696197009,0.20943951023931953,0.03707320974488334,0.0,False,,True
2.8,NOMINAL,-0.03484570674760636,0.20943951023931953,0.04232150905056112,0.0,False,,True
2.9,NOMINAL,-0.03793581736586048,0.20943951023931953,0.04529941877188828,0.0,False,,True
3.0,NOMINAL,-0.041987960125740915,0.20943951023931953,0.049316562575618623,0.0,False,,True
3.1,NOMINAL,-0.04511207040393979,0.20943951023931953,0.05458434816346319,0.0,False,,True
3.2,NOMINAL,-0.048396306217731,0.20943951023931953,0.058645691525121724,0.0,False,,True
3.3,NOMINAL,-0.05399252352896243,0.20943951023931953,0.06291519808305031,0.0,False,,True
3.4,NOMINAL,-0.0601083102379172,0.20943951023931953,0.07019028058765116,0.0,False,,True
3.5,NOMINAL,-0.06599309613563083,0.20943951023931953,0.07814080330929236,0.0,False,,True
3.6,NOMINAL,-0.07329470215287762,0.20943951023931953,0.08579102497632007,0.0,False,,True
3.7,NOMINAL,-0.07989840868493382,0.20943951023931953,0.09528311279874091,0.0,False,,True
3.8,NOMINAL,-0.08706083797177322,0.20943951023931953,0.10386793129041397,0.0,False,,True
3.9,NOMINAL,-0.09731092255793646,0.20943951023931953,0.11317908936330519,0.0,False,,True
4.0,NOMINAL,-0.10789207784701021,0.20943951023931953,0.1265041993253174,0.0,False,,True
4.1,NOMINAL,-0.1199456265931629,0.20943951023931953,0.14025970120111328,0.0,False,,True
4.2,NOMINAL,-0.131101276976984,0.20943951023931953,0.15592931457111175,0.0,False,,True
4.3,NOMINAL,-0.1454988089700515,0.20943951023931953,0.17043166007007923,0.0,False,,True
4.4,NOMINAL,-0.16110350301827944,0.20943951023931953,0.18914845166106695,0.0,False,,True
4.5,NOMINAL,-0.17841774482198977,0.20943951023931953,0.20943455392376328,0.0,False,,True
4.6,NOMINAL,-0.1953819138665235,0.20943951023931953,0.2319430682685867,0.0,False,,True
4.7,NOMINAL,-0.21626291563335548,0.20943951023931953,0.25399648802648056,0.0,True,4.7,True
4.8,NOMINAL,-0.23635799332501345,0.20943951023931953,0.2617993877991494,0.0,True,4.7,True
4.9,NOMINAL,-0.258057999451091,0.20943951023931953,0.2617993877991494,0.0,True,4.7,True
5.0,NOMINAL,-0.2783407209162116,0.20943951023931953,0.2617993877991494,0.0,True,4.7,True
