time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,0.000676113482386017,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,0.0004173891416990542,0.20943951023931953,-0.0008789475271018221,0.0,False,,True
0.2,NOMINAL,0.0010882569871823202,0.20943951023931953,-0.0005426058842087705,0.0,False,,True
0.3,NOMINAL,0.0027254126410910786,0.20943951023931953,-0.0014147340833370163,0.0,False,,True
0.4,NOMINAL,0.0023036775823972,0.20943951023931953,-0.003543036433418402,0.0,False,,True
0.5,NOMINAL,0.0009372008214877756,0.20943951023931953,-0.00299478085711636,0.0,False,,True
0.6,NOMINAL,0.0015795086964306704,0.20943951023931953,-0.0012183610679341083,0.0,False,,True
0.7,NOMINAL,0.0010276767065712862,0.20943951023931953,-0.0020533613053598716,0.0,False,,True
0.8,NOMINAL,0.000750946866211559,0.20943951023931953,-0.0013359797185426721,0.0,False,,True
0.9,NOMINAL,0.0021817362995703153,0.20943951023931953,-0.0009762309260750268,0.0,False,,True
1.0,NOMINAL,0.0034814354858672732,0.20943951023931953,-0.00283625718944141,0.0,False,,True
1.1,NOMINAL,0.004051798338658038,0.20943951023931953,-0.004525866131627455,0.0,False,,True
1.2,NOMINAL,0.005918564584171192,0.20943951023931953,-0.00526733784025545,0.0,False,,True
1.3,NOMINAL,0.005664491124820161,0.20943951023931953,-0.00769413395942255,0.0,False,,True
1.4,NOMINAL,0.0057106098894542465,0.20943951023931953,-0.00736383846226621,0.0,False,,True
1.5,NOMINAL,0.005661281439976799,0.20943951023931953,-0.0074237928562905205,0.0,False,,True
1.6,NOMINAL,0.00749649291683474,0.20943951023931953,-0.007359665871969839,0.0,False,,True
1.7,NOMINAL,0.010244885836549318,0.20943951023931953,-0.009745440791885163,0.0,False,,True
1.8,NOMINAL,0.013065626107901771,0.20943951023931953,-0.013318351587514115,0.0,False,,True
1.9,NOMINAL,0.01427384010799488,0.20943951023931953,-0.016985313940272303,0.0,False,,True
2.0,NOMINAL,0.015032452046193327,0.20943951023931953,-0.018555992140393343,0.0,False,,True
2.1,NOMINAL,0.01576980399950055,0.20943951023931953,-0.019542187660051325,0.0,False,,True
2.2,NOMINAL,0.015911304355137133,0.20943951023931953,-0.020500745199350717,0.0,False,,True
2.3,NOMINAL,0.01606431219148929,0.20943951023931953,-0.020684695661678274,0.0,False,,True
2.4,NOMINAL,0.0181042716216352,0.20943951023931953,-0.020883605848936077,0.0,False,,True
2.5,NOMINAL,0.018177451435502985,0.20943951023931953,-0.02353555310812576,0.0,False,,True
2.6,NOMINAL,0.020151149937306437,0.20943951023931953,-0.023630686866153883,0.0,False,,True
2.7,NOMINAL,0.022461504143964174,0.20943951023931953,-0.02619649491849837,0.0,False,,True
2.8,NOMINAL,0.02593695331838542,0.20943951023931953,-0.029199955387153427,0.0,False,,True
2.9,NOMINAL,0.028347548620563316,0.20943951023931953,-0.03371803931390105,0.0,False,,True
3.0,NOMINAL,0.031132740353198875,0.20943951023931953,-0.03685181320673231,0.0,False,,True
3.1,NOMINAL,0.034826135941542845,0.20943951023931953,-0.04047256245915854,0.0,False,,True
3.2,NOMINAL,0.039450303371512174,0.20943951023931953,-0.0452739767240057,0.0,False,,True
3.3,NOMINAL,0.04183044447787856,0.20943951023931953,-0.05128539438296583,0.0,False,,True
3.4,NOMINAL,0.04523737564693502,0.20943951023931953,-0.05437957782124213,0.0,False,,True
3.5,NOMINAL,0.04928762224084643,0.20943951023931953,-0.05880858834101553,0.0,False,,True
3.6,NOMINAL,0.054447177403232946,0.20943951023931953,-0.06407390891310036,0.0,False,,True
3.7,NOMINAL,0.05835027983520292,0.20943951023931953,-0.07078133062420283,0.0,False,,True
3.8,NOMINAL,0.06523674430399072,0.20943951023931953,-0.0758553637857638,0.0,False,,True
3.9,NOMINAL,0.07382743726320637,0.20943951023931953,-0.08480776759518795,0.0,False,,True
4.0,NOMINAL,0.0831808478329051,0.20943951023931953,-0.09597566844216829,0.0,False,,True
4.1,NOMINAL,0.09141317414542166,0.20943951023931953,-0.10813510218277662,0.0,False,,True
4.2,NOMINAL,0.1016742629556028,0.20943951023931953,-0.11883712638904816,0.0,False,,True
4.3,NOMINAL,0.11110974816919907,0.20943951023931953,-0.13217654184228364,0.0,False,,True
4.4,NOMINAL,0.1219740652223614,0.20943951023931953,-0.1444426726199588,0.0,False,,True
4.5,NOMINAL,0.13605302600637323,0.20943951023931953,-0.1585662847890698,0.0,False,,True
4.6,NOMINAL,0.1484875453545922,0.20943951023931953,-0.1768689338082852,0.0,False,,True
4.7,NOMINAL,0.16304607158773105,0.20943951023931953,-0.19303380896096986,0.0,False,,True
4.8,NOMINAL,0.1792824506416205,0.20943951023931953,-0.21195989306405036,0.0,False,,True
4.9,NOMINAL,0.19780497096377223,0.20943951023931953,-0.23306718583410665,0.0,False,,True
5.0,NOMINAL,0.2184182705087327,0.20943951023931953,-0.2571464622529039,0.0,True,5.0,True
