time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0017614141834508372,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.0032259216159992474,0.20943951023931953,0.0022898384384860884,0.0,False,,True
0.2,NOMINAL,-0.004493949448413875,0.20943951023931953,0.004193698100799022,0.0,False,,True
0.3,NOMINAL,-0.006200746979729293,0.20943951023931953,0.005842134282938038,0.0,False,,True
0.4,NOMINAL,-0.006560168377548262,0.20943951023931953,0.008060971073648083,0.0,False,,True
0.5,NOMINAL,-0.008164860249618919,0.20943951023931953,0.00852821889081274,0.0,False,,True
0.6,NOMINAL,-0.010089456585266254,0.20943951023931953,0.010614318324504594,0.0,False,,True
0.7,NOMINAL,-0.010592593167247703,0.20943951023931953,0.013116293560846131,0.0,False,,True
0.8,NOMINAL,-0.013471431247311148,0.20943951023931953,0.013770371117422013,0.0,False,,True
0.9,NOMINAL,-0.015796886943952086,0.20943951023931953,0.017512860621504492,0.0,False,,True
1.0,NOMINAL,-0.018974086604667387,0.20943951023931953,0.02053595302713771,0.0,False,,True
1.1,NOMINAL,-0.02236556044417122,0.20943951023931953,0.024666312586067603,0.0,False,,True
1.2,NOMINAL,-0.024601840074930322,0.20943951023931953,0.029075228577422587,0.0,False,,True
1.3,NOMINAL,-0.026478497019289563,0.20943951023931953,0.03198239209740942,0.0,False,,True
1.4,NOMINAL,-0.02931219492467478,0.20943951023931953,0.03442204612507643,0.0,False,,True
1.5,NOMINAL,-0.032704901149364085,0.20943951023931953,0.038105853402077214,0.0,False,,True
1.6,NOMINAL,-0.03414808886521581,0.20943951023931953,0.04251637149417331,0.0,False,,True
1.7,NOMINAL,-0.037110573882156085,0.20943951023931953,0.04439251552478055,0.0,False,,True
1.8,NOMINAL,-0.040160032814273224,0.20943951023931953,0.04824374604680291,0.0,False,,True
1.9,NOMINAL,-0.043820438290872274,0.20943951023931953,0.05220804265855519,0.0,False,,True
2.0,NOMINAL,-0.04810946359523455,0.20943951023931953,0.056966569778133955,0.0,False,,True
2.1,NOMINAL,-0.05394861250347198,0.20943951023931953,0.06254230267380491,0.0,False,,True
2.2,NOMINAL,-0.0606197299676796,0.20943951023931953,0.07013319625451357,0.0,False,,True
2.3,NOMINAL,-0.0680322990245651,0.20943951023931953,0.07880564895798348,0.0,False,,True
2.4,NOMINAL,-0.07556814494050362,0.20943951023931953,0.08844198873193464,0.0,False,,True
2.5,NOMINAL,-0.08534010922934038,0.20943951023931953,0.09823858842265472,0.0,False,,True
2.6,NOMINAL,-0.09446204279065934,0.20943951023931953,0.1109421419981425,0.0,False,,True
2.7,NOMINAL,-0.1048898491820838,0.20943951023931953,0.12280065562785715,0.0,False,,True
2.8,NOMINAL,-0.11490656926816031,0.20943951023931953,0.13635680393670893,0.0,False,,True
2.9,NOMINAL,-0.1263557663736935,0.20943951023931953,0.1493785400486084,0.0,False,,True
3.0,NOMINAL,-0.1398716944870601,0.20943951023931953,0.16426249628580156,0.0,False,,True
3.1,NOMINAL,-0.15292896659116023,0.20943951023931953,0.18183320283317814,0.0,False,,True
3.2,NOMINAL,-0.1669419975424672,0.20943951023931953,0.1988076565685083,0.0,False,,True
3.3,NOMINAL,-0.18545894585891895,0.20943951023931953,0.21702459680520736,0.0,False,,True
3.4,NOMINAL,-0.20416788643564407,0.20943951023931953,0.24109662961659464,0.0,False,,True
3.5,NOMINAL,-0.2243601684288941,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
3.6,NOMINAL,-0.24617137533353833,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
3.7,NOMINAL,-0.2652263781648175,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
3.8,NOMINAL,-0.2841874596451218,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
3.9,NOMINAL,-0.30475960383240996,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.0,NOMINAL,-0.32600769250844536,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.1,NOMINAL,-0.3452558742325059,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.2,ABORT,-0.35676073071467995,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.3,ABORT,-0.3957995545268098,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.4,ABORT,-0.4315135722501022,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.5,ABORT,-0.46543959231927057,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.6,ABORT,-0.4996318662789188,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.7,ABORT,-0.5310036427611902,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.8,ABORT,-0.5622093453059088,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
4.9,ABORT,-0.5946016308142068,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
5.0,ABORT,-0.6255925180091596,0.20943951023931953,0.2617993877991494,0.0,True,3.5,True
