time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,0.00035461082148065433,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.00044074207364873776,0.20943951023931953,-0.00046099406792485064,0.0,False,,True
0.2,NOMINAL,-0.001295892642955324,0.20943951023931953,0.0005729646957433591,0.0,False,,True
0.3,NOMINAL,-0.003028513318624455,0.20943951023931953,0.0016846604358419213,0.0,False,,True
0.4,NOMINAL,-0.0023327505696943245,0.20943951023931953,0.003937067314211792,0.0,False,,True
0.5,NOMINAL,-0.004534423353915338,0.20943951023931953,0.003032575740602622,0.0,False,,True
0.6,NOMINAL,-0.003883115125560491,0.20943951023931953,0.0058947503600899395,0.0,False,,True
0.7,NOMINAL,-0.0032928313392931877,0.20943951023931953,0.0050480496632286384,0.0,False,,True
0.8,NOMINAL,-0.005588082002893083,0.20943951023931953,0.004280680741081144,0.0,False,,True
0.9,NOMINAL,-0.004664192445938449,0.20943951023931953,0.007264506603761008,0.0,False,,True
1.0,NOMINAL,-0.00674761984532212,0.20943951023931953,0.006063450179719983,0.0,False,,True
1.1,NOMINAL,-0.00882959366556791,0.20943951023931953,0.008771905798918758,0.0,False,,True
1.2,NOMINAL,-0.008903773035468928,0.20943951023931953,0.011478471765238283,0.0,False,,True
1.3,NOMINAL,-0.009211716930214347,0.20943951023931953,0.011574904946109608,0.0,False,,True
1.4,NOMINAL,-0.010121707088719633,0.20943951023931953,0.011975232009278651,0.0,False,,True
1.5,NOMINAL,-0.01020450135660167,0.20943951023931953,0.013158219215335522,0.0,False,,True
1.6,NOMINAL,-0.013037708944169299,0.20943951023931953,0.01326585176358217,0.0,False,,True
1.7,NOMINAL,-0.014191661853445963,0.20943951023931953,0.01694902162742009,0.0,False,,True
1.8,NOMINAL,-0.016211471164628215,0.20943951023931953,0.01844916040947975,0.0,False,,True
1.9,NOMINAL,-0.01824169359137506,0.20943951023931953,0.02107491251401668,0.0,False,,True
2.0,NOMINAL,-0.020960509305054456,0.20943951023931953,0.023714201668787578,0.0,False,,True
2.1,NOMINAL,-0.0234632352610034,0.20943951023931953,0.027248662096570793,0.0,False,,True
2.2,NOMINAL,-0.02504742725672031,0.20943951023931953,0.03050220583930442,0.0,False,,True
2.3,NOMINAL,-0.02839294213991488,0.20943951023931953,0.0325616554337364,0.0,False,,True
2.4,NOMINAL,-0.03203595762328911,0.20943951023931953,0.03691082478188935,0.0,False,,True
2.5,NOMINAL,-0.03645360528674719,0.20943951023931953,0.04164674491027585,0.0,False,,True
2.6,NOMINAL,-0.04106992845260733,0.20943951023931953,0.04738968687277135,0.0,False,,True
2.7,NOMINAL,-0.04392782064187334,0.20943951023931953,0.05339090698838953,0.0,False,,True
2.8,NOMINAL,-0.04790941119819255,0.20943951023931953,0.05710616683443534,0.0,False,,True
2.9,NOMINAL,-0.05158403225523608,0.20943951023931953,0.06228223455765032,0.0,False,,True
3.0,NOMINAL,-0.056019373125892495,0.20943951023931953,0.0670592419318069,0.0,False,,True
3.1,NOMINAL,-0.06183537768099591,0.20943951023931953,0.07282518506366024,0.0,False,,True
3.2,NOMINAL,-0.0686809030774625,0.20943951023931953,0.08038599098529468,0.0,False,,True
3.3,NOMINAL,-0.07692326006342949,0.20943951023931953,0.08928517400070125,0.0,False,,True
3.4,NOMINAL,-0.08598356237377146,0.20943951023931953,0.10000023808245834,0.0,False,,True
3.5,NOMINAL,-0.09441426829852716,0.20943951023931953,0.1117786310859029,0.0,False,,True
3.6,NOMINAL,-0.10570229991070514,0.20943951023931953,0.12273854878808531,0.0,False,,True
3.7,NOMINAL,-0.11648647910665057,0.20943951023931953,0.13741298988391668,0.0,False,,True
3.8,NOMINAL,-0.12744850359445614,0.20943951023931953,0.15143242283864575,0.0,False,,True
3.9,NOMINAL,-0.14028097726006641,0.20943951023931953,0.16568305467279298,0.0,False,,True
4.0,NOMINAL,-0.1531481847933946,0.20943951023931953,0.18236527043808634,0.0,False,,True
4.1,NOMINAL,-0.1710172321890541,0.20943951023931953,0.199092640231413,0.0,False,,True
4.2,NOMINAL,-0.189638467902628,0.20943951023931953,0.22232240184577035,0.0,False,,True
4.3,NOMINAL,-0.21027153495173007,0.20943951023931953,0.24653000827341642,0.0,True,4.3,True
4.4,NOMINAL,-0.2297567582817152,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
4.5,NOMINAL,-0.25001313737746783,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
4.6,NOMINAL,-0.27014005801195917,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
4.7,NOMINAL,-0.2903939606887696,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
4.8,NOMINAL,-0.31227043508427027,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
4.9,NOMINAL,-0.3327143499614713,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
5.0,ABORT,-0.34276081409064735,0.20943951023931953,0.2617993877991494,0.0,True,4.3,True
