time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,0.00195526153729845,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,0.002776387644302674,0.20943951023931953,-0.002541839998487985,0.0,False,,True
0.2,NOMINAL,0.0013742385915546168,0.20943951023931953,-0.0036093039375934763,0.0,False,,True
0.3,NOMINAL,0.002096112888797611,0.20943951023931953,-0.0017865101690210019,0.0,False,,True
0.4,NOMINAL,0.0026968106236081313,0.20943951023931953,-0.0027249467554368943,0.0,False,,True
0.5,NOMINAL,0.002324996363978013,0.20943951023931953,-0.003505853810690571,0.0,False,,True
0.6,NOMINAL,0.0026153691990393295,0.20943951023931953,-0.003022495273171417,0.0,False,,True
0.7,NOMINAL,0.002721207485623594,0.20943951023931953,-0.0033999799587511284,0.0,False,,True
0.8,NOMINAL,0.0016496703359866203,0.20943951023931953,-0.0035375697313106726,0.0,False,,True
0.9,NOMINAL,0.00021384647740800263,0.20943951023931953,-0.0021445714367826062,0.0,False,,True
1.0,NOMINAL,0.0020794348460501815,0.20943951023931953,-0.00027800042063040343,0.0,False,,True
1.1,NOMINAL,0.0025884891352121447,0.20943951023931953,-0.002703265299865236,0.0,False,,True
1.2,NOMINAL,0.0015618088293152701,0.20943951023931953,-0.003365035875775788,0.0,False,,True
1.3,NOMINAL,0.0011694437721166157,0.20943951023931953,-0.0020303514781098513,0.0,False,,True
1.4,NOMINAL,0.0029983964765789312,0.20943951023931953,-0.0015202769037516006,0.0,False,,True
1.5,NOMINAL,0.0020350635107635054,0.20943951023931953,-0.0038979154195526106,0.0,False,,True
1.6,NOMINAL,0.003369494386360787,0.20943951023931953,-0.002645582563992557,0.0,False,,True
1.7,NOMINAL,0.0033868167588287507,0.20943951023931953,-0.004380342702269023,0.0,False,,True
1.8,NOMINAL,0.0023872990479491597,0.20943951023931953,-0.004402861786477376,0.0,False,,True
1.9,NOMINAL,0.0031488040992794326,0.20943951023931953,-0.0031034887623339075,0.0,False,,True
2.0,NOMINAL,0.001575374501226996,0.20943951023931953,-0.004093445329063262,0.0,False,,True
2.1,NOMINAL,-0.00024212503460676054,0.20943951023931953,-0.0020479868515950947,0.0,False,,True
2.2,NOMINAL,0.0001433675741647104,0.20943951023931953,0.0003147625449887887,0.0,False,,True
2.3,NOMINAL,-0.0016694170388266497,0.20943951023931953,-0.00018637784641412352,0.0,False,,True
2.4,NOMINAL,-0.0019246251516950392,0.20943951023931953,0.0021702421504746446,0.0,False,,True
2.5,NOMINAL,-0.0003320390639051929,0.20943951023931953,0.002502012697203551,0.0,False,,True
2.6,NOMINAL,-0.0009213577370757876,0.20943951023931953,0.00043165078307675074,0.0,False,,True
2.7,NOMINAL,0.0004108676341589607,0.20943951023931953,0.0011977650581985238,0.0,False,,True
2.8,NOMINAL,0.00016317990058431882,0.20943951023931953,-0.0005341279244066489,0.0,False,,True
2.9,NOMINAL,0.001908529332250679,0.20943951023931953,-0.00021213387075961446,0.0,False,,True
3.0,NOMINAL,0.0034034293668066488,0.20943951023931953,-0.0024810881319258828,0.0,False,,True
3.1,NOMINAL,0.002641354994402902,0.20943951023931953,-0.004424458176848643,0.0,False,,True
3.2,NOMINAL,0.0013098896915621943,0.20943951023931953,-0.0034337614927237724,0.0,False,,True
3.3,NOMINAL,0.003228397654908125,0.20943951023931953,-0.0017028565990308527,0.0,False,,True
3.4,NOMINAL,0.002109954775707094,0.20943951023931953,-0.004196916951380563,0.0,False,,True
3.5,NOMINAL,0.0023054147153500192,0.20943951023931953,-0.002742941208419222,0.0,False,,True
3.6,NOMINAL,0.0023362610180248707,0.20943951023931953,-0.002997039129955025,0.0,False,,True
3.7,NOMINAL,0.002974213064206986,0.20943951023931953,-0.003037139323432332,0.0,False,,True
3.8,NOMINAL,0.0036660668540049604,0.20943951023931953,-0.003866476983469082,0.0,False,,True
3.9,NOMINAL,0.003986659562654518,0.20943951023931953,-0.004765886910206449,0.0,False,,True
