time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.00017104776295051688,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.0017820646635474655,0.20943951023931953,0.00022236209183567194,0.0,False,,True
0.2,NOMINAL,-0.0021898730063536318,0.20943951023931953,0.002316684062611705,0.0,False,,True
0.3,NOMINAL,-0.003132532716005549,0.20943951023931953,0.0028468349082597212,0.0,False,,True
0.4,NOMINAL,-0.004330769058591937,0.20943951023931953,0.004072292530807214,0.0,False,,True
0.5,NOMINAL,-0.0052001400831210055,0.20943951023931953,0.005629999776169518,0.0,False,,True
0.6,NOMINAL,-0.005369757739269939,0.20943951023931953,0.006760182108057307,0.0,False,,True
0.7,NOMINAL,-0.004169369917081869,0.20943951023931953,0.006980685061050921,0.0,False,,True
0.8,NOMINAL,-0.004489132768535796,0.20943951023931953,0.0054201808922064295,0.0,False,,True
0.9,NOMINAL,-0.005793607252402603,0.20943951023931953,0.005835872599096534,0.0,False,,True
1.0,NOMINAL,-0.00822851404145649,0.20943951023931953,0.007531689428123384,0.0,False,,True
1.1,NOMINAL,-0.010447609511040899,0.20943951023931953,0.010697068253893438,0.0,False,,True
1.2,NOMINAL,-0.01247762045076609,0.20943951023931953,0.013581892364353169,0.0,False,,True
1.3,NOMINAL,-0.014323061065086492,0.20943951023931953,0.016220906585995915,0.0,False,,True
1.4,NOMINAL,-0.015999917731226627,0.20943951023931953,0.01861997938461244,0.0,False,,True
1.5,NOMINAL,-0.01718699406707092,0.20943951023931953,0.020799893050594615,0.0,False,,True
1.6,NOMINAL,-0.0208100162940007,0.20943951023931953,0.022343092287192196,0.0,False,,True
1.7,NOMINAL,-0.02281483795921373,0.20943951023931953,0.02705302118220091,0.0,False,,True
1.8,NOMINAL,-0.024701850706824464,0.20943951023931953,0.02965928934697785,0.0,False,,True
1.9,NOMINAL,-0.02784134814631782,0.20943951023931953,0.0321124059188718,0.0,False,,True
2.0,NOMINAL,-0.029067624195052058,0.20943951023931953,0.036193752590213166,0.0,False,,True
2.1,NOMINAL,-0.03207308538898847,0.20943951023931953,0.03778791145356768,0.0,False,,True
2.2,NOMINAL,-0.035678047827133734,0.20943951023931953,0.04169501100568501,0.0,False,,True
2.3,NOMINAL,-0.041297470496093024,0.20943951023931953,0.046381462175273856,0.0,False,,True
2.4,NOMINAL,-0.046109377282064976,0.20943951023931953,0.053686711644920934,0.0,False,,True
2.5,NOMINAL,-0.05104391111347343,0.20943951023931953,0.05994219046668447,0.0,False,,True
2.6,NOMINAL,-0.0566933241324538,0.20943951023931953,0.06635708444751547,0.0,False,,True
2.7,NOMINAL,-0.060655233838411635,0.20943951023931953,0.07370132137218995,0.0,False,,True
2.8,NOMINAL,-0.06761122642430638,0.20943951023931953,0.07885180398993513,0.0,False,,True
2.9,NOMINAL,-0.07472349478179872,0.20943951023931953,0.0878945943515983,0.0,False,,True
3.0,NOMINAL,-0.08403672775335293,0.20943951023931953,0.09714054321633835,0.0,False,,True
3.1,NOMINAL,-0.09436115947807022,0.20943951023931953,0.1092477460793588,0.0,False,,True
3.2,NOMINAL,-0.10267018014657713,0.20943951023931953,0.12266950732149129,0.0,False,,True
3.3,NOMINAL,-0.11184752813345827,0.20943951023931953,0.13347123419055026,0.0,False,,True
3.4,NOMINAL,-0.12166655326419737,0.20943951023931953,0.14540178657349576,0.0,False,,True
3.5,NOMINAL,-0.13484525959330332,0.20943951023931953,0.1581665192434566,0.0,False,,True
3.6,NOMINAL,-0.1494922983632771,0.20943951023931953,0.17529883747129432,0.0,False,,True
3.7,NOMINAL,-0.16542442963011678,0.20943951023931953,0.19433998787226023,0.0,False,,True
3.8,NOMINAL,-0.1842364433850148,0.20943951023931953,0.21505175851915181,0.0,False,,True
3.9,NOMINAL,-0.20536370368468365,0.20943951023931953,0.23950737640051925,0.0,False,,True
4.0,NOMINAL,-0.2243355879801604,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.1,NOMINAL,-0.24498536018508285,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.2,NOMINAL,-0.2657986593740573,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.3,NOMINAL,-0.2878296062989142,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.4,NOMINAL,-0.3097878281534833,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.5,NOMINAL,-0.3289116905843884,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.6,NOMINAL,-0.3506144857639404,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.7,ABORT,-0.3619936106639208,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.8,ABORT,-0.39771946848086315,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
4.9,ABORT,-0.4324915622575194,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
5.0,ABORT,-0.4671290369793394,0.20943951023931953,0.2617993877991494,0.0,True,4.0,True
