time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0019926299908372075,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.003697979352674188,0.20943951023931953,0.00259041898808837,0.0,False,,True
0.2,NOMINAL,-0.003873046050869943,0.20943951023931953,0.004807373158476445,0.0,False,,True
0.3,NOMINAL,-0.003582774456391179,0.20943951023931953,0.005034959866130926,0.0,False,,True
0.4,NOMINAL,-0.005282631274586315,0.20943951023931953,0.004657606793308533,0.0,False,,True
0.5,NOMINAL,-0.004541235039995065,0.20943951023931953,0.006867420656962209,0.0,False,,True
0.6,NOMINAL,-0.0040754723388855,0.20943951023931953,0.005903605551993585,0.0,False,,True
0.7,NOMINAL,-0.00259345863348835,0.20943951023931953,0.00529811404055115,0.0,False,,True
0.8,NOMINAL,-0.004711589102850949,0.20943951023931953,0.0033714962235348554,0.0,False,,True
0.9,NOMINAL,-0.0032723876054948278,0.20943951023931953,0.006125065833706233,0.0,False,,True
1.0,NOMINAL,-0.0037603612376899357,0.20943951023931953,0.004254103887143276,0.0,False,,True
1.1,NOMINAL,-0.0021698645570555316,0.20943951023931953,0.004888469608996917,0.0,False,,True
1.2,NOMINAL,-0.00180299011008602,0.20943951023931953,0.002820823924172191,0.0,False,,True
1.3,NOMINAL,-0.0033079674279927656,0.20943951023931953,0.002343887143111826,0.0,False,,True
1.4,NOMINAL,-0.00522480054916217,0.20943951023931953,0.004300357656390595,0.0,False,,True
1.5,NOMINAL,-0.005612692952267782,0.20943951023931953,0.006792240713910821,0.0,False,,True
1.6,NOMINAL,-0.007385399387086501,0.20943951023931953,0.007296500837948116,0.0,False,,True
1.7,NOMINAL,-0.008625784257505629,0.20943951023931953,0.009601019203212451,0.0,False,,True
1.8,NOMINAL,-0.009004961735536563,0.20943951023931953,0.011213519534757318,0.0,False,,True
1.9,NOMINAL,-0.01140934525345423,0.20943951023931953,0.011706450256197532,0.0,False,,True
2.0,NOMINAL,-0.012248753089837488,0.20943951023931953,0.014832148829490499,0.0,False,,True
2.1,NOMINAL,-0.013406083971844908,0.20943951023931953,0.015923379016788735,0.0,False,,True
2.2,NOMINAL,-0.013333317652505077,0.20943951023931953,0.01742790916339838,0.0,False,,True
2.3,NOMINAL,-0.01591014289121274,0.20943951023931953,0.017333312948256602,0.0,False,,True
2.4,NOMINAL,-0.017777922088724005,0.20943951023931953,0.020683185758576566,0.0,False,,True
2.5,NOMINAL,-0.019690984044260704,0.20943951023931953,0.02311129871534121,0.0,False,,True
2.6,NOMINAL,-0.020894411211401898,0.20943951023931953,0.025598279257538915,0.0,False,,True
2.7,NOMINAL,-0.021214187394550176,0.20943951023931953,0.02716273457482247,0.0,False,,True
2.8,NOMINAL,-0.025077200463062888,0.20943951023931953,0.02757844361291523,0.0,False,,True
2.9,NOMINAL,-0.026986221785388207,0.20943951023931953,0.03260036060198176,0.0,False,,True
3.0,NOMINAL,-0.031112846635595708,0.20943951023931953,0.03508208832100467,0.0,False,,True
3.1,NOMINAL,-0.035457765523056635,0.20943951023931953,0.04044670062627442,0.0,False,,True
3.2,NOMINAL,-0.040847924330991194,0.20943951023931953,0.04609509517997363,0.0,False,,True
3.3,NOMINAL,-0.044412176203687356,0.20943951023931953,0.053102301630288555,0.0,False,,True
3.4,NOMINAL,-0.05038999726252258,0.20943951023931953,0.05773582906479356,0.0,False,,True
3.5,NOMINAL,-0.05621171731656425,0.20943951023931953,0.06550699644127936,0.0,False,,True
3.6,NOMINAL,-0.061798863000800466,0.20943951023931953,0.07307523251153353,0.0,False,,True
3.7,NOMINAL,-0.06789105235682424,0.20943951023931953,0.08033852190104061,0.0,False,,True
3.8,NOMINAL,-0.07578678881534735,0.20943951023931953,0.08825836806387152,0.0,False,,True
3.9,NOMINAL,-0.08558224225777702,0.20943951023931953,0.09852282545995156,0.0,False,,True
4.0,NOMINAL,-0.09466782538147062,0.20943951023931953,0.11125691493511014,0.0,False,,True
4.1,NOMINAL,-0.10326637788293959,0.20943951023931953,0.1230681729959118,0.0,False,,True
4.2,NOMINAL,-0.11514045922589158,0.20943951023931953,0.13424629124782148,0.0,False,,True
4.3,NOMINAL,-0.12551527369860638,0.20943951023931953,0.14968259699365907,0.0,False,,True
4.4,NOMINAL,-0.1403347915514524,0.20943951023931953,0.1631698558081883,0.0,False,,True
4.5,NOMINAL,-0.15437170406818831,0.20943951023931953,0.18243522901688813,0.0,False,,True
4.6,NOMINAL,-0.16937392014175648,0.20943951023931953,0.20068321528864483,0.0,False,,True
4.7,NOMINAL,-0.18873182647332618,0.20943951023931953,0.22018609618428342,0.0,False,,True
4.8,NOMINAL,-0.20676164130712554,0.20943951023931953,0.24535137441532404,0.0,False,,True
4.9,NOMINAL,-0.2262720603132114,0.20943951023931953,0.2617993877991494,0.0,True,4.9,True
5.0,NOMINAL,-0.24552055448094554,0.20943951023931953,0.2617993877991494,0.0,True,4.9,True
