time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0017082348074004734,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.003067382399175194,0.20943951023931953,0.0022207052496206153,0.0,False,,True
0.2,NOMINAL,-0.003815125969316124,0.20943951023931953,0.003987597118927753,0.0,False,,True
0.3,NOMINAL,-0.004543983213294072,0.20943951023931953,0.004959663760110961,0.0,False,,True
0.4,NOMINAL,-0.0036742796260567966,0.20943951023931953,0.005907178177282294,0.0,False,,True
0.5,NOMINAL,-0.002600600836390546,0.20943951023931953,0.004776563513873836,0.0,False,,True
0.6,NOMINAL,-0.002332278507153469,0.20943951023931953,0.00338078108730771,0.0,False,,True
0.7,NOMINAL,-0.004435284091185713,0.20943951023931953,0.0030319620592995098,0.0,False,,True
0.8,NOMINAL,-0.0035369165530429163,0.20943951023931953,0.005765869318541427,0.0,False,,True
0.9,NOMINAL,-0.002814170173072689,0.20943951023931953,0.004597991518955792,0.0,False,,True
1.0,NOMINAL,-0.002076912483480973,0.20943951023931953,0.003658421224994496,0.0,False,,True
1.1,NOMINAL,-0.0035139452803058945,0.20943951023931953,0.002699986228525265,0.0,False,,True
1.2,NOMINAL,-0.0023038597746584495,0.20943951023931953,0.004568128864397663,0.0,False,,True
1.3,NOMINAL,-0.004300327206059042,0.20943951023931953,0.0029950177070559845,0.0,False,,True
1.4,NOMINAL,-0.006268553239410302,0.20943951023931953,0.005590425367876755,0.0,False,,True
1.5,NOMINAL,-0.0058571810939575045,0.20943951023931953,0.008149119211233393,0.0,False,,True
1.6,NOMINAL,-0.004926926064743177,0.20943951023931953,0.007614335422144756,0.0,False,,True
1.7,NOMINAL,-0.004089285776463953,0.20943951023931953,0.00640500388416613,0.0,False,,True
1.8,NOMINAL,-0.004421295904774347,0.20943951023931953,0.005316071509403139,0.0,False,,True
1.9,NOMINAL,-0.003118511474885086,0.20943951023931953,0.005747684676206652,0.0,False,,True
2.0,NOMINAL,-0.0036474239720669524,0.20943951023931953,0.004054064917350612,0.0,False,,True
2.1,NOMINAL,-0.005678928782300063,0.20943951023931953,0.004741651163687038,0.0,False,,True
2.2,NOMINAL,-0.005243217588444879,0.20943951023931953,0.0073826074169900825,0.0,False,,True
2.3,NOMINAL,-0.004495528539589999,0.20943951023931953,0.006816182864978343,0.0,False,,True
2.4,NOMINAL,-0.00628874612709277,0.20943951023931953,0.005844187101466999,0.0,False,,True
2.5,NOMINAL,-0.005782645841291306,0.20943951023931953,0.008175369965220601,0.0,False,,True
2.6,NOMINAL,-0.005447222766598047,0.20943951023931953,0.007517439593678698,0.0,False,,True
2.7,NOMINAL,-0.006887299140881571,0.20943951023931953,0.0070813895965774615,0.0,False,,True
2.8,NOMINAL,-0.006173747324528581,0.20943951023931953,0.008953488883146041,0.0,False,,True
2.9,NOMINAL,-0.008200417702812943,0.20943951023931953,0.008025871521887155,0.0,False,,True
3.0,NOMINAL,-0.0077885491966062145,0.20943951023931953,0.010660543013656827,0.0,False,,True
3.1,NOMINAL,-0.008463408811921603,0.20943951023931953,0.010125113955588079,0.0,False,,True
3.2,NOMINAL,-0.009772787129193643,0.20943951023931953,0.011002431455498085,0.0,False,,True
3.3,NOMINAL,-0.008947139178919764,0.20943951023931953,0.012704623267951737,0.0,False,,True
3.4,NOMINAL,-0.011429905506155203,0.20943951023931953,0.011631280932595694,0.0,False,,True
3.5,NOMINAL,-0.013771168650414873,0.20943951023931953,0.014858877158001766,0.0,False,,True
3.6,NOMINAL,-0.014072710404853311,0.20943951023931953,0.017902519245539338,0.0,False,,True
3.7,NOMINAL,-0.015372146241543927,0.20943951023931953,0.018294523526309305,0.0,False,,True
3.8,NOMINAL,-0.018665191180814087,0.20943951023931953,0.019983790114007107,0.0,False,,True
3.9,NOMINAL,-0.020076405606856574,0.20943951023931953,0.024264748535058313,0.0,False,,True
4.0,NOMINAL,-0.02221422572133353,0.20943951023931953,0.026099327288913548,0.0,False,,True
4.1,NOMINAL,-0.024781614661561743,0.20943951023931953,0.028878493437733587,0.0,False,,True
4.2,NOMINAL,-0.027815946332345312,0.20943951023931953,0.03221609906003027,0.0,False,,True
4.3,NOMINAL,-0.03248908904957867,0.20943951023931953,0.03616073023204891,0.0,False,,True
4.4,NOMINAL,-0.03697965756194544,0.20943951023931953,0.042235815764452275,0.0,False,,True
4.5,NOMINAL,-0.039586752689951106,0.20943951023931953,0.048073554830529074,0.0,False,,True
4.6,NOMINAL,-0.04502835638245733,0.20943951023931953,0.05146277849693644,0.0,False,,True
4.7,NOMINAL,-0.04956085863855126,0.20943951023931953,0.05853686329719453,0.0,False,,True
4.8,NOMINAL,-0.05577789775962709,0.20943951023931953,0.06442911623011664,0.0,False,,True
4.9,NOMINAL,-0.061897702681650825,0.20943951023931953,0.07251126708751522,0.0,False,,True
5.0,NOMINAL,-0.06875505707253805,0.20943951023931953,0.08046701348614607,0.0,False,,True
5.1,NOMINAL,-0.07772482842950748,0.20943951023931953,0.08938157419429947,0.0,False,,True
5.2,NOMINAL,-0.08436941419031456,0.20943951023931953,0.10104227695835973,0.0,False,,True
5.3,NOMINAL,-0.09473110992642765,0.20943951023931953,0.10968023844740893,0.0,False,,True
5.4,NOMINAL,-0.10388993883035316,0.20943951023931953,0.12315044290435595,0.0,False,,True
5.5,NOMINAL,-0.11456776465058505,0.20943951023931953,0.1350569204794591,0.0,False,,True
5.6,NOMINAL,-0.1272327966284051,0.20943951023931953,0.14893809404576056,0.0,False,,True
5.7,NOMINAL,-0.14161682046361557,0.20943951023931953,0.1654026356169266,0.0,False,,True
5.8,NOMINAL,-0.15801991931881829,0.20943951023931953,0.18410186660270025,0.0,False,,True
5.9,NOMINAL,-0.17396215069611248,0.20943951023931953,0.20542589511446377,0.0,False,,True
6.0,NOMINAL,-0.19110724271154314,0.20943951023931953,0.22615079590494624,0.0,False,,True
6.1,NOMINAL,-0.21296030370177857,0.20943951023931953,0.2484394155250061,0.0,True,6.1,True
6.2,NOMINAL,-0.23525169397286386,0.20943951023931953,0.2617993877991494,0.0,True,6.1,True
6.3,NOMINAL,-0.25457771309404714,0.20943951023931953,0.2617993877991494,0.0,True,6.1,True
6.4,NOMINAL,-0.27733334390201364,0.20943951023931953,0.2617993877991494,0.0,True,6.1,True
6.5,NOMINAL,-0.2963068996563884,0.20943951023931953,0.2617993877991494,0.0,True,6.1,True
6.6,NOMINAL,-0.31586689005896657,0.20943951023931953,0.2617993877991494,0.0,True,6.1,True
