time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite,altitude_m,velocity_m_s,acceleration_g,dynamic_pressure_Pa,mach,thrust_N,mass_kg,pitch_rad,flight_path_angle_rad,estimated_aoa_rad,estimation_error_rad,kf_innovation
0.0,NOMINAL,9.999999999621423e-06,0.20943951023931953,0.00461141565528107,0.0,False,,True,0.05011384862014882,0.1,0.4090997248097018,0.006125000000000001,0.0002915451895043732,7600000.0,549679.012345679,1.5581439638996935,1.570786326794897,-0.0006578339023225492,0.0006678339023221706,0.8663089419871379
0.1,NOMINAL,0.00014834246965800268,0.20943951023931953,0.018574049671235708,0.0,False,,True,0.1404212747423532,0.5011795467943907,0.4099461219781948,0.15384741755347298,0.0014611656853629554,7600000.0,549358.024691358,1.5552975868160572,1.5579956214300354,-0.002617322666054082,0.002765665135712085,0.5236477111879121
0.2,NOMINAL,0.0007055639597950414,0.20943951023931953,0.016602833094316247,0.0,False,,True,0.27100538548010566,0.90319283857403,0.4107109294282766,0.49964309423946235,0.0026332194433533723,7600000.0,549037.037037037,1.5596053341968374,1.5545920228562622,-0.0009844873975182304,0.0016900513573132718,1.0369830559199245
0.3,NOMINAL,0.001203648952624592,0.20943951023931953,0.00264019907836161,0.0,False,,True,0.44194205544239284,1.3059414201154331,0.4116565962460663,1.0445750283710526,0.0038074210261830003,7600000.0,548716.049382716,1.5694957627028558,1.5584016852442129,0.00039322620173908875,0.0008104227508855032,0.3657821667056867
0.4,NOMINAL,0.001282854924975485,0.20943951023931953,-0.005252290901739716,0.0,False,,True,0.6533143058014941,1.7093724038414082,0.412431321533603,1.7896037845804058,0.004983617855935422,7600000.0,548395.0617283949,1.5697314984190451,1.5682129077778804,-0.002277490411855615,0.0035603453368311,0.9047262606360451
0.5,NOMINAL,0.001125286197923403,0.20943951023931953,0.008710343114214921,0.0,False,,True,0.905202077860007,2.113727572943775,0.41328462934969923,2.736344279841234,0.00616251646842035,7600000.0,548074.0740740739,1.5698138399807482,1.5686062122211217,-0.0058801194657564886,0.0070054056636798916,0.28860704401216375
0.6,NOMINAL,0.0013865964913497564,0.20943951023931953,-0.005252290901739716,0.0,False,,True,1.1976878286955288,2.5188847892724233,0.41407647780856466,3.8857642722245886,0.007343762411109557,7600000.0,547753.0864197529,1.5711342924659424,1.5684272434893984,-0.002339805405383249,0.0037264018967330054,0.9007354499158144
0.7,NOMINAL,0.0012290277642976744,0.20943951023931953,0.008710343114214921,0.0,False,,True,1.5308497593490173,2.924858669511828,0.4149793830896621,5.239075658841423,0.008527399946252977,7600000.0,547432.0987654319,1.5692981240472899,1.5699052647016447,-0.00504763926199114,0.0062766670262888145,1.266612489399042
0.8,NOMINAL,0.0014903380577240277,0.20943951023931953,0.020676315813511585,0.0,False,,True,1.904749289108729,3.331634184562851,0.4162950118645631,6.797394812235508,0.009713386914824174,7600000.0,547111.1111111109,1.5631200925091195,1.5678077859895658,-0.005622328466046266,0.007112666523770294,1.144009881700826
0.9,NOMINAL,0.0021106275321294277,0.20943951023931953,0.006713681797556948,0.0,False,,True,2.319493237296337,3.739174370209396,0.41649935892343454,8.561704003227563,0.010901617213662366,7600000.0,546790.1234567899,1.5646054916598193,1.5610094649769901,-7.548526729344706e-05,0.0021861127994228747,0.936951487112105
