time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0008035610109331311,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.00019234459466307443,0.20943951023931953,0.0010446293142130705,0.0,False,,True
0.2,NOMINAL,0.0005491632151256016,0.20943951023931953,0.00025004797306199674,0.0,False,,True
0.3,NOMINAL,-0.0011131712707481275,0.20943951023931953,-0.000713912179663282,0.0,False,,True
0.4,NOMINAL,-0.002183462029327258,0.20943951023931953,0.001447122651972566,0.0,False,,True
0.5,NOMINAL,-0.0028184251173113605,0.20943951023931953,0.002838500638125435,0.0,False,,True
0.6,NOMINAL,-0.004061085498847047,0.20943951023931953,0.003663952652504769,0.0,False,,True
0.7,NOMINAL,-0.003535525460964816,0.20943951023931953,0.005279411148501161,0.0,False,,True
0.8,NOMINAL,-0.0050602462938688164,0.20943951023931953,0.004596183099254261,0.0,False,,True
0.9,NOMINAL,-0.0062960468060055215,0.20943951023931953,0.006578320182029461,0.0,False,,True
1.0,NOMINAL,-0.007152051100029409,0.20943951023931953,0.008184860847807179,0.0,False,,True
1.1,NOMINAL,-0.008233145474070584,0.20943951023931953,0.009297666430038232,0.0,False,,True
1.2,NOMINAL,-0.008685812275425092,0.20943951023931953,0.01070308911629176,0.0,False,,True
1.3,NOMINAL,-0.011443885322842282,0.20943951023931953,0.01129155595805262,0.0,False,,True
1.4,NOMINAL,-0.013158279790864634,0.20943951023931953,0.014877050919694967,0.0,False,,True
1.5,NOMINAL,-0.014476400374783822,0.20943951023931953,0.017105763728124026,0.0,False,,True
1.6,NOMINAL,-0.016942840067980913,0.20943951023931953,0.01881932048721897,0.0,False,,True
1.7,NOMINAL,-0.02015407531286467,0.20943951023931953,0.02202569208837519,0.0,False,,True
1.8,NOMINAL,-0.022981655917603323,0.20943951023931953,0.02620029790672407,0.0,False,,True
1.9,NOMINAL,-0.027002768152821918,0.20943951023931953,0.029876152692884322,0.0,False,,True
2.0,NOMINAL,-0.029343666301904412,0.20943951023931953,0.035103598598668496,0.0,False,,True
2.1,NOMINAL,-0.03229004410270103,0.20943951023931953,0.038146766192475735,0.0,False,,True
2.2,NOMINAL,-0.03632109368287705,0.20943951023931953,0.04197705733351134,0.0,False,,True
2.3,NOMINAL,-0.039600257285771365,0.20943951023931953,0.04721742178774017,0.0,False,,True
2.4,NOMINAL,-0.041965084029478496,0.20943951023931953,0.05148033447150278,0.0,False,,True
2.5,NOMINAL,-0.04635608405684322,0.20943951023931953,0.05455460923832205,0.0,False,,True
2.6,NOMINAL,-0.05050211306976226,0.20943951023931953,0.060262909273896194,0.0,False,,True
2.7,NOMINAL,-0.05719125507610271,0.20943951023931953,0.06565274699069094,0.0,False,,True
2.8,NOMINAL,-0.06232538212535537,0.20943951023931953,0.07434863159893353,0.0,False,,True
2.9,NOMINAL,-0.06777341944884543,0.20943951023931953,0.08102299676296199,0.0,False,,True
3.0,NOMINAL,-0.07639767230881483,0.20943951023931953,0.08810544528349906,0.0,False,,True
3.1,NOMINAL,-0.08327912378320632,0.20943951023931953,0.0993169740014593,0.0,False,,True
3.2,NOMINAL,-0.09131612101470868,0.20943951023931953,0.10826286091816821,0.0,False,,True
3.3,NOMINAL,-0.10100367911734615,0.20943951023931953,0.11871095731912129,0.0,False,,True
3.4,NOMINAL,-0.11251908117181283,0.20943951023931953,0.13130478285254998,0.0,False,,True
3.5,NOMINAL,-0.12600395980150397,0.20943951023931953,0.1462748055233567,0.0,False,,True
3.6,NOMINAL,-0.13870070423987194,0.20943951023931953,0.16380514774195518,0.0,False,,True
3.7,NOMINAL,-0.15188008450286558,0.20943951023931953,0.18031091551183354,0.0,False,,True
3.8,NOMINAL,-0.16798561492433065,0.20943951023931953,0.19744410985372526,0.0,False,,True
3.9,NOMINAL,-0.183524949881163,0.20943951023931953,0.21838129940162984,0.0,False,,True
4.0,NOMINAL,-0.20444815033907332,0.20943951023931953,0.2385824348455119,0.0,False,,True
4.1,NOMINAL,-0.22558784650747377,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.2,NOMINAL,-0.24555974643607895,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.3,NOMINAL,-0.26573805234398684,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.4,NOMINAL,-0.28633042195532593,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.5,NOMINAL,-0.3083998169811972,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.6,NOMINAL,-0.3298004778674733,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.7,NOMINAL,-0.3512006679520709,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.8,ABORT,-0.3606397459996395,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
4.9,ABORT,-0.397606961232616,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
5.0,ABORT,-0.4332076320716087,0.20943951023931953,0.2617993877991494,0.0,True,4.1,True
