time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite,altitude_m,velocity_m_s,acceleration_g,dynamic_pressure_Pa,mach,thrust_N,mass_kg,pitch_rad,flight_path_angle_rad,estimated_aoa_rad,estimation_error_rad,kf_innovation
0.0,NOMINAL,9.999999999621423e-06,0.20943951023931953,-0.0056223118345004154,0.0,False,,True,0.050113133861536985,0.1,0.4091186049094614,0.006125000000000001,0.0002915451895043732,7600000.0,549679.012345679,1.5549586325452638,1.570786326794897,0.0008020416311698168,0.0007920416311701954,2.2168984235781877
0.1,NOMINAL,-0.00015866935503550117,0.20943951023931953,0.00834032218145422,0.0,False,,True,0.14041838351011582,0.5011929419403061,0.4099834159906861,0.1538556415099449,0.001461204738276793,7600000.0,549358.024691358,1.5506428338842762,1.5551173019002993,0.0030051551271784976,0.0031638244822139987,0.4356850352279154
0.2,NOMINAL,9.154031040803368e-05,0.20943951023931953,0.02230295619740886,0.0,False,,True,0.2710000825090694,0.9032375912620751,0.410716664611694,0.49969260969464335,0.0026333499177833156,7600000.0,549037.037037037,1.559830800984729,1.5505512935738681,0.00010749274223089246,1.5952431822858788e-05,0.8621132099971517
0.3,NOMINAL,0.000760628996330226,0.20943951023931953,0.008340322181454222,0.0,False,,True,0.44193892423193015,1.3059067718185688,0.411544560967963,1.0445196019338603,0.003807320010203748,7600000.0,548716.049382716,1.5607524578462346,1.5590701719883988,0.002882884028183796,0.00212225503185357,1.4682816167486192
0.4,NOMINAL,0.0010108386617737608,0.20943951023931953,-0.0002932199050189443,0.0,False,,True,0.6533089200858354,1.7094928717867528,0.41254192428776226,1.78985603862499,0.004983969076009675,7600000.0,548395.0617283949,1.5560793610515355,1.5597416191844609,0.0032331517853272027,0.002222313123553442,0.8327025181275779
0.5,NOMINAL,0.0010020420646232875,0.20943951023931953,0.013669414110935692,0.0,False,,True,0.905198412016921,2.1139611195353276,0.41318630944136364,2.7369489944941923,0.006163197366916279,7600000.0,548074.0740740739,1.558465151856134,1.5550773189869123,0.002775706638759287,0.0017736645741359995,0.8423055131016575
0.6,NOMINAL,0.0014121244879512496,0.20943951023931953,0.02763204812689033,0.0,False,,True,1.1976723460042582,2.519132820302295,0.4144122379860755,3.886529563023868,0.007344485540725006,7600000.0,547753.0864197529,1.5684609122775577,1.5570530273681829,-0.0018734767960536663,0.003285601284004916,1.1404921193067417
0.7,NOMINAL,0.002241085931757869,0.20943951023931953,0.013669414110935694,0.0,False,,True,1.530819227899527,2.9247699685321606,0.41506148390400277,5.238757906639065,0.008527141337831093,7600000.0,547432.0987654319,1.5727224868156007,1.5662198263457998,-0.0005005369891518915,0.0027416229209097608,0.9464874841080996
0.8,NOMINAL,0.002651168355085831,0.20943951023931953,-0.00029321990501894254,0.0,False,,True,1.9047290538982824,3.331469694524657,0.41567279842907057,6.79672364883611,0.009712907340405101,7600000.0,547111.1111111109,1.5721854722922517,1.5700713184605148,0.004281872181007778,0.001630703825921947,0.5377307530111932
0.9,NOMINAL,0.002642371757935358,0.20943951023931953,-0.01425585392097358,0.0,False,,True,2.3194718642836234,3.739101196258583,0.41678245351623955,8.561368929539707,0.01090140387145724,7600000.0,546790.1234567899,1.5698141318309908,1.5695431005343163,0.005640923382495043,0.0029985516245596856,1.1475002696725247
