time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,-0.0014544956533740288,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,-0.00026699556566593696,0.20943951023931953,0.0018908443493862374,0.0,False,,True
0.2,NOMINAL,0.0005737299156729394,0.20943951023931953,0.00034709423536571807,0.0,False,,True
0.3,NOMINAL,2.5930792714077937e-05,0.20943951023931953,-0.0007458488903748213,0.0,False,,True
0.4,NOMINAL,-0.0012950876535016557,0.20943951023931953,-3.3710030528301316e-05,0.0,False,,True
0.5,NOMINAL,-0.0008486721040321489,0.20943951023931953,0.0016836139495521524,0.0,False,,True
0.6,NOMINAL,-0.001348544120596327,0.20943951023931953,0.0011032737352417935,0.0,False,,True
0.7,NOMINAL,-0.0025779533061029893,0.20943951023931953,0.001753107356775225,0.0,False,,True
0.8,NOMINAL,-0.003099010333653081,0.20943951023931953,0.0033513392979338864,0.0,False,,True
0.9,NOMINAL,-0.0033958753026284406,0.20943951023931953,0.004028713433749005,0.0,False,,True
1.0,NOMINAL,-0.005713964135954223,0.20943951023931953,0.004414637893416973,0.0,False,,True
1.1,NOMINAL,-0.00635235999439021,0.20943951023931953,0.00742815337674049,0.0,False,,True
1.2,NOMINAL,-0.008140999783710844,0.20943951023931953,0.008258067992707273,0.0,False,,True
1.3,NOMINAL,-0.010050161489465491,0.20943951023931953,0.010583299718824098,0.0,False,,True
1.4,NOMINAL,-0.011650811514148275,0.20943951023931953,0.013065209936305139,0.0,False,,True
1.5,NOMINAL,-0.012341662403720657,0.20943951023931953,0.015146054968392757,0.0,False,,True
1.6,NOMINAL,-0.013051679578293115,0.20943951023931953,0.016044161124836854,0.0,False,,True
1.7,NOMINAL,-0.014082095413679923,0.20943951023931953,0.01696718345178105,0.0,False,,True
1.8,NOMINAL,-0.014569855363261216,0.20943951023931953,0.0183067240377839,0.0,False,,True
1.9,NOMINAL,-0.016795423661087876,0.20943951023931953,0.018940811972239582,0.0,False,,True
2.0,NOMINAL,-0.019190993176074537,0.20943951023931953,0.02183405075941424,0.0,False,,True
2.1,NOMINAL,-0.01989009448364292,0.20943951023931953,0.024948291128896898,0.0,False,,True
2.2,NOMINAL,-0.022488458936746475,0.20943951023931953,0.0258571228287358,0.0,False,,True
2.3,NOMINAL,-0.02476441080808421,0.20943951023931953,0.029234996617770417,0.0,False,,True
2.4,NOMINAL,-0.027496244378197303,0.20943951023931953,0.03219373405050947,0.0,False,,True
2.5,NOMINAL,-0.03093011060635277,0.20943951023931953,0.035745117691656496,0.0,False,,True
2.6,NOMINAL,-0.03273430233183823,0.20943951023931953,0.0402091437882586,0.0,False,,True
2.7,NOMINAL,-0.036344624392140555,0.20943951023931953,0.0425545930313897,0.0,False,,True
2.8,NOMINAL,-0.03937788545311928,0.20943951023931953,0.047248011709782725,0.0,False,,True
2.9,NOMINAL,-0.044227555447223406,0.20943951023931953,0.05119125108905506,0.0,False,,True
3.0,NOMINAL,-0.049684552678621076,0.20943951023931953,0.05749582208139043,0.0,False,,True
3.1,NOMINAL,-0.0568101808536283,0.20943951023931953,0.0645899184822074,0.0,False,,True
3.2,NOMINAL,-0.06220496889866311,0.20943951023931953,0.0738532351097168,0.0,False,,True
3.3,NOMINAL,-0.06824853240782852,0.20943951023931953,0.08086645956826205,0.0,False,,True
3.4,NOMINAL,-0.07611219892153964,0.20943951023931953,0.08872309213017708,0.0,False,,True
3.5,NOMINAL,-0.08223238740610338,0.20943951023931953,0.09894585859800153,0.0,False,,True
3.6,NOMINAL,-0.08899220253080359,0.20943951023931953,0.1069021036279344,0.0,False,,True
3.7,NOMINAL,-0.09891015338259804,0.20943951023931953,0.11568986329004467,0.0,False,,True
3.8,NOMINAL,-0.10826034137998501,0.20943951023931953,0.12858319939737745,0.0,False,,True
3.9,NOMINAL,-0.11922802142744071,0.20943951023931953,0.1407384437939805,0.0,False,,True
4.0,NOMINAL,-0.13126521339062674,0.20943951023931953,0.15499642785567294,0.0,False,,True
4.1,NOMINAL,-0.14688873548364384,0.20943951023931953,0.17064477740781478,0.0,False,,True
4.2,NOMINAL,-0.16167437681578056,0.20943951023931953,0.19095535612873699,0.0,False,,True
4.3,NOMINAL,-0.17806505602675715,0.20943951023931953,0.21017668986051474,0.0,False,,True
4.4,NOMINAL,-0.198266174601438,0.20943951023931953,0.2314845728347843,0.0,False,,True
4.5,NOMINAL,-0.21777053832905247,0.20943951023931953,0.25774602698186944,0.0,True,4.5,True
4.6,NOMINAL,-0.2388910547965879,0.20943951023931953,0.2617993877991494,0.0,True,4.5,True
4.7,NOMINAL,-0.2584726947503675,0.20943951023931953,0.2617993877991494,0.0,True,4.5,True
4.8,NOMINAL,-0.27780400981731923,0.20943951023931953,0.2617993877991494,0.0,True,4.5,True
4.9,NOMINAL,-0.2997063907312141,0.20943951023931953,0.2617993877991494,0.0,True,4.5,True
5.0,NOMINAL,-0.32193480145959896,0.20943951023931953,0.2617993877991494,0.0,True,4.5,True
