time_s,mode,aoa_rad,max_aoa_rad,command_rad,packet_loss,abort_requested,abort_requested_at,is_finite
0.0,NOMINAL,0.0012677001670445558,0.20943951023931953,-0.0,0.0,False,,True
0.1,NOMINAL,0.002254748718626885,0.20943951023931953,-0.0016480102171579226,0.0,False,,True
0.2,NOMINAL,0.0038511427545897233,0.20943951023931953,-0.0029311733342149504,0.0,False,,True
0.3,NOMINAL,0.0031739309508808738,0.20943951023931953,-0.00500648558096664,0.0,False,,True
0.4,NOMINAL,0.0025555996179935044,0.20943951023931953,-0.004126110236145136,0.0,False,,True
0.5,NOMINAL,0.0011057128983093703,0.20943951023931953,-0.003322279503391556,0.0,False,,True
0.6,NOMINAL,0.002572082168880033,0.20943951023931953,-0.0014374267678021813,0.0,False,,True
0.7,NOMINAL,0.0045103420577047105,0.20943951023931953,-0.003343706819544043,0.0,False,,True
0.8,NOMINAL,0.0054676916022264425,0.20943951023931953,-0.0058634446750161235,0.0,False,,True
0.9,NOMINAL,0.007072741265392071,0.20943951023931953,-0.007107999082894376,0.0,False,,True
1.0,NOMINAL,0.009732687759910692,0.20943951023931953,-0.009194563645009693,0.0,False,,True
1.1,NOMINAL,0.011374627362304119,0.20943951023931953,-0.0126524940878839,0.0,False,,True
1.2,NOMINAL,0.013524612532701501,0.20943951023931953,-0.014787015570995356,0.0,False,,True
1.3,NOMINAL,0.016187620063505197,0.20943951023931953,-0.01758199629251195,0.0,False,,True
1.4,NOMINAL,0.016179122952544745,0.20943951023931953,-0.021043906082556758,0.0,False,,True
1.5,NOMINAL,0.01640502812828544,0.20943951023931953,-0.02103285983830817,0.0,False,,True
1.6,NOMINAL,0.01743090814501051,0.20943951023931953,-0.02132653656677107,0.0,False,,True
1.7,NOMINAL,0.021149858154553232,0.20943951023931953,-0.022660180588513663,0.0,False,,True
1.8,NOMINAL,0.02423578510152202,0.20943951023931953,-0.027494815600919202,0.0,False,,True
1.9,NOMINAL,0.028051900595430175,0.20943951023931953,-0.031506520631978625,0.0,False,,True
2.0,NOMINAL,0.030185365088878098,0.20943951023931953,-0.03646747077405923,0.0,False,,True
2.1,NOMINAL,0.03313361029206397,0.20943951023931953,-0.039240974615541525,0.0,False,,True
2.2,NOMINAL,0.03500174046595332,0.20943951023931953,-0.04307369337968316,0.0,False,,True
2.3,NOMINAL,0.038307491332946766,0.20943951023931953,-0.04550226260573932,0.0,False,,True
2.4,NOMINAL,0.0414754215946168,0.20943951023931953,-0.0497997387328308,0.0,False,,True
2.5,NOMINAL,0.04708454712586261,0.20943951023931953,-0.05391804807300184,0.0,False,,True
2.6,NOMINAL,0.05270647537686882,0.20943951023931953,-0.061209911263621394,0.0,False,,True
2.7,NOMINAL,0.056987423628666746,0.20943951023931953,-0.06851841798992947,0.0,False,,True
2.8,NOMINAL,0.061799988588568236,0.20943951023931953,-0.07408365071726677,0.0,False,,True
2.9,NOMINAL,0.06826089183246656,0.20943951023931953,-0.08033998516513871,0.0,False,,True
3.0,NOMINAL,0.07576404959682792,0.20943951023931953,-0.08873915938220653,0.0,False,,True
3.1,NOMINAL,0.08541833400611266,0.20943951023931953,-0.0984932644758763,0.0,False,,True
3.2,NOMINAL,0.09292586616569874,0.20943951023931953,-0.11104383420794647,0.0,False,,True
3.3,NOMINAL,0.1007367852082192,0.20943951023931953,-0.12080362601540837,0.0,False,,True
3.4,NOMINAL,0.11216793572180075,0.20943951023931953,-0.13095782077068496,0.0,False,,True
3.5,NOMINAL,0.12520439681108064,0.20943951023931953,-0.14581831643834098,0.0,False,,True
3.6,NOMINAL,0.13736204631863974,0.20943951023931953,-0.16276571585440483,0.0,False,,True
3.7,NOMINAL,0.15046655566821535,0.20943951023931953,-0.17857066021423168,0.0,False,,True
3.8,NOMINAL,0.16495649284764288,0.20943951023931953,-0.19560652236867995,0.0,False,,True
3.9,NOMINAL,0.18336538013675327,0.20943951023931953,-0.21444344070193574,0.0,False,,True
4.0,NOMINAL,0.2019798011429201,0.20943951023931953,-0.23837499417777927,0.0,False,,True
4.1,NOMINAL,0.22490864618880355,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.2,NOMINAL,0.24686857896277667,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.3,NOMINAL,0.2669460449244631,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.4,NOMINAL,0.288288984957902,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.5,NOMINAL,0.30941249924914344,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.6,NOMINAL,0.33196397246093434,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.7,NOMINAL,0.3516066193579586,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.8,ABORT,0.3609161366744479,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
4.9,ABORT,0.3975051381527237,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
5.0,ABORT,0.4349715765674425,0.20943951023931953,-0.2617993877991494,0.0,True,4.1,True
